Anime-PlanetID,Name,Alternative Name,Rating Score,Number Votes,Tags,Content Warning,Type,Episodes,Finished,Duration,StartYear,EndYear,Season,Studios,Synopsis,Url,picture_url,image_file
5540,Little Busters! OVA,Little Busters! Sekai no Saitou wa Ore ga Mamoru!,3.782,1206,"Comedy, School Life, Based on an Eroge, Based on a Visual Novel",Unknown,OVA,1,True,24,2013,2013,Unknown,J.C.Staff,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/little-busters-ova,https://cdn.anime-planet.com/anime/primary/little-busters-ova-1.jpg,5540.jpg
5541,Magical Girl Lyrical Nanoha THE MOVIE 3rd Reflection,Unknown,4.079,226,"Action, Fantasy, Magical Girl, Sci Fi, Contemporary Fantasy, Henshin Heroes, Magic, Siblings, Superpowers, Urban Fantasy, Original Work",Violence,Movie,1,True,107,2017,2017,Unknown,Seven Arcs Pictures,"Amitie and Kyrie are sisters living on the dying planet Eltria; a harsh world that their scientist parents have been working for years trying to save. But the poisonous environment is slowly killing their father, and his dream of restoring the planet is dying with him. Kyrie runs away and travels to Earth to steal the power she believes will save her family and her home: Hayate's Book of Darkness! Amitie follows in hot pursuit, knowing her desperate sister is willing to go to dangerous lengths to accomplish her goal. Can Nanoha, Fate, and Hayate defend Earth from this new threat?",https://www.anime-planet.com/anime/mahou-shoujo-lyrical-nanoha-the-movie-3rd-reflection,https://cdn.anime-planet.com/anime/primary/mahou-shoujo-lyrical-nanoha-the-movie-3rd-reflection-1.jpg,5541.jpg
555,Outlanders,Unknown,2.71,684,"Comedy, Sci Fi, Shounen, Aliens, Interspecies Relationship, Non-Human Protagonists, Outer Space, Sudden Girlfriend Appearance","Nudity, Sexual Content, Violence",OVA,1,True,48,1986,1986,Unknown,Tatsunoko Production,"In the midst of a brutal alien invasion, 19 year old Tetsuya is in for a surprise: a close encounter with the beautiful alien princess Kahm! And the bad news? She sets her sights on Tetsuya for a sudden engagement of galactic proportions. Now, with Kahm's angry father out to execute him (did I mention he is the emperor of the galaxy?), the duo and their gang must save their marriage so Tetsuya doesn't die a virgin!",https://www.anime-planet.com/anime/outlanders,https://cdn.anime-planet.com/anime/primary/outlanders-1.jpg,555.jpg
5553,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,Unknown,3.229,131,"Fantasy, Reverse Harem, Person in a Strange World",Unknown,OVA,3,True,29,2003,2005,Unknown,Yumeta Company,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/harukanaru-toki-no-naka-de-2-shiroki-ryuu-no-miko,https://cdn.anime-planet.com/anime/primary/harukanaru-toki-no-naka-de-2-shiroki-ryuu-no-miko-1.jpg,5553.jpg
5555,Fairy Tail Movie 1: Phoenix Priestess - The First Morning,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,3.969,5577,"Fantasy, Shounen, Magic, Based on a Manga",Unknown,DVD,1,True,12,2013,2013,Unknown,A-1 Pictures,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/fairy-tail-movie-1-phoenix-priestess-the-first-morning,https://cdn.anime-planet.com/anime/primary/fairy-tail-movie-1-phoenix-priestess-the-first-morning-1.jpg,5555.jpg
5556,Mashiroiro Symphony: Airi ga Anata no Kanojo ni!?,Unknown,2.711,420,"Romance, Based on an Eroge, Based on a Visual Novel",Unknown,DVD,1,True,14,2012,2012,Unknown,Manglobe,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/mashiroiro-symphony-airi-ga-anata-no-kanojo-ni,https://cdn.anime-planet.com/anime/primary/mashiroiro-symphony-airi-ga-anata-no-kanojo-ni-1.jpg,5556.jpg
5558,Yu-Gi-Oh! Zexal II: Midokoro Tenkomori Special,Unknown,2.492,263,"Shounen, Card Battles, Recap, Based on a Manga",Unknown,TV,1,True,25,2012,2012,Unknown,Gallop,"A recap episode, covering episodes 1-8 of Yu-Gi-Oh! Zexal II.",https://www.anime-planet.com/anime/yu-gi-oh-zexal-ii-midokoro-tenkomori-special,https://cdn.anime-planet.com/anime/primary/yu-gi-oh-zexal-ii-midokoro-tenkomori-special-1.jpg,5558.jpg
5560,Shining Hearts Specials,Shining Hearts: Shiawase no Pan Specials,2.44,160,"Comedy, Chibi",Unknown,DVD,6,True,3,2012,2012,Unknown,Production I.G,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/shining-hearts-specials,https://cdn.anime-planet.com/anime/primary/shining-hearts-specials-1.jpg,5560.jpg
5562,Tonari no Seki-kun: The Master of Killing Time,Tonari no Seki-kun,4.045,6563,"Comedy, Seinen, Gag, School Life, Short Episodes, Based on a Manga",Unknown,TV,21,True,8,2014,2014,Winter 2014,Shin-Ei Animation,"During class, a schoolboy named Seki-kun is always creating new ways to entertain himself. Even Yokoi-san, who sits next to Seki-kun, always gets sucked into watching his games!",https://www.anime-planet.com/anime/tonari-no-seki-kun-the-master-of-killing-time,https://cdn.anime-planet.com/anime/primary/tonari-no-seki-kun-the-master-of-killing-time-1.jpg,5562.jpg
5571,Inferno Cop: Fact Files,Unknown,1.91,461,"Comedy, Anime Bancho, Short Episodes",Unknown,Web,12,True,1,2012,2013,Fall 2013,"CoMix Wave Films, TRIGGER",No synopsis yet - check back soon!,https://www.anime-planet.com/anime/inferno-cop-fact-files,https://cdn.anime-planet.com/anime/primary/inferno-cop-fact-files-1.jpg,5571.jpg
5573,Blood Lad OVA,Blood Lad: Wagahai wa Neko de wa Nai,3.748,5229,"Action, Comedy, Fantasy, Seinen, Demons, Ghosts, Non-Human Protagonists, Parody, Vampires, Based on a Manga",Unknown,OVA,1,True,28,2013,2013,Unknown,Brain's Base,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/blood-lad-ova,https://cdn.anime-planet.com/anime/primary/blood-lad-ova-1.jpg,5573.jpg
5589,Chocotan!,Unknown,2.41,390,"Romance, Dogs, Pets, Shorts",Unknown,Other,1,True,10,2013,2013,Unknown,J.C.Staff,"This story is about the dog named Chokotan who has the ability to speak with humans in the human language. Nao, her owner, likes a guy named Arima. Arima has a dog named Hatsupi. On Hatsupi's birthday, Nao makes biscuits that are edible for both dogs and humans. Nao and Chokotan bump into Arima and Hatsupi on the sidewalk and Nao runs away before she can summon the courage to give the biscuits to Arima. Chokotan encourages Nao and she makes up her mind to go back and give the biscuits to Arima. Now then, will she be able to approach Arima while she's not even able to talk casually to him?",https://www.anime-planet.com/anime/chocotan,https://cdn.anime-planet.com/anime/primary/chocotan-1.jpg,5589.jpg
5592,"Doraemon: Boku, Momotarou no Nanna no Sa",Unknown,3.17,140,"Adventure, Shounen, Cats, Family Friendly, Non-Human Protagonists, Robots, Based on a Manga",Unknown,Movie,1,True,45,1981,1981,Unknown,Shin-Ei Animation,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/doraemon-boku-momotarou-no-nanna-no-sa,https://cdn.anime-planet.com/anime/primary/doraemon-boku-momotarou-no-nanna-no-sa-1.jpg,5592.jpg
5596,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,Nyarko-san: Another Crawling Chaos - Yasashii Teki no Shitome-kata,3.622,1393,"Comedy, Magical Girl, Aliens, Anthropomorphic, Henshin Heroes, Interspecies Relationship, Magic, Non-Human Protagonists, Supernatural, Based on a Light Novel",Unknown,OVA,1,True,15,2012,2012,Unknown,XEBEC,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/haiyore-nyaruko-san-yasashii-teki-no-shitome-kata,https://cdn.anime-planet.com/anime/primary/haiyore-nyaruko-san-yasashii-teki-no-shitome-kata-1.jpg,5596.jpg
5597,Girls und Panzer der Film,Unknown,4.352,2274,"Action, Military, Military School, School Club, School Life, Original Work",Unknown,Movie,1,True,120,2015,2015,Unknown,Actas,"The task of saving their school falls to Miho Nishizumi and her barely-seasoned tankery team. However, things go off track almost immediately when the Ooarai tankery team is pitted against the leading university team in an all-or-nothing match!",https://www.anime-planet.com/anime/girls-und-panzer-der-film,https://cdn.anime-planet.com/anime/primary/girls-und-panzer-der-film-1.jpg,5597.jpg
5598,Hakuouki: Demon of the Fleeting Blossom OVA,Hakuouki Shinsengumi Kitan OVA,4.07,651,"Reverse Harem, Parody, School Life, Short Episodes, Based on an Otome Game, Based on a Visual Novel",Unknown,OVA,2,True,8,2011,2011,Unknown,Studio DEEN,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/hakuouki-demon-of-the-fleeting-blossom-ova,https://cdn.anime-planet.com/anime/primary/hakuouki-demon-of-the-fleeting-blossom-ova-1.jpg,5598.jpg
5600,Place to Place Youchien,Acchi Kocchi Youchien,3.344,804,"Comedy, Seinen, Chibi, School Life, Short Episodes, Based on a 4-Koma Manga, Based on a Manga",Unknown,Other,12,True,1,2012,2012,Unknown,AIC,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/place-to-place-youchien,https://cdn.anime-planet.com/anime/primary/place-to-place-youchien-1.jpg,5600.jpg
5603,Natsume's Book of Friends: Nyanko-sensei & The First Errand,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,4.25,2411,"Drama, Shoujo, Slice of Life, Bodyguards, Cats, Childcare, Countryside, Forest, Iyashikei, Japanese Mythology, Non-Human Protagonists, Supernatural, Youkai, Based on a Manga",Unknown,OVA,1,True,23,2013,2013,Unknown,Brain's Base,"Nyanko-sensei runs away from Natsume to chase a dragonfly. He finds himself stuck with two young children on their first errand. He keeps trying to leave, but the area of the forest they're in is filled with dangerous youkai. Can he help them complete their errand, while still retaining his sanity?",https://www.anime-planet.com/anime/natsumes-book-of-friends-nyanko-sensei-and-the-first-errand,https://cdn.anime-planet.com/anime/primary/natsumes-book-of-friends-nyanko-sensei-and-the-first-errand-1.jpg,5603.jpg
5607,The Midnight Animals,Unknown,1.021,15,"Animal Protagonists, Non-Human Protagonists, CG Animation, Original Work",Unknown,Web,12,True,15,2013,2014,Unknown,GONZO,"The story is set in Savannah's 2nd district, where diva-like animals gather in the dead of night to wax poetic about topics that transcend gender.",https://www.anime-planet.com/anime/the-midnight-animals,https://cdn.anime-planet.com/anime/primary/the-midnight-animals-1.jpg,5607.jpg
561,Golgo 13: The Professional,Unknown,3.12,1366,"Action, Seinen, Assassins, Guns, Noir, Based on a Manga","Explicit Sex, Mature Themes, Physical Abuse, Sexual Abuse, Suicide, Violence",Movie,1,True,93,1983,1983,Unknown,TMS Entertainment,"Golgo 13 is the codename for one of the world's most deadly hit men, a man whose identity is unknown and sought after. After a routine hit on the son of a wealthy oil tycoon and a shadowy figure known as Dr. Z, Golgo 13 soon finds himself on the other side of the gun barrel, being pursued by a mysterious organization whose deadly plans involve killing the man himself. With little time and lots of ammo, Golgo 13 must pursue his would-be killers, while simultaneously trying his best to stay alive!",https://www.anime-planet.com/anime/golgo-13-the-professional,https://cdn.anime-planet.com/anime/primary/golgo-13-the-professional-1.jpg,561.jpg
5613,Chihayafuru OVA,Unknown,3.712,2037,"Josei, Romance, School Club, School Life, Based on a Manga",Unknown,OVA,1,True,23,2013,2013,Unknown,MADHOUSE,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/chihayafuru-ova,https://cdn.anime-planet.com/anime/primary/chihayafuru-ova-1.jpg,5613.jpg
5614,My Teen Romantic Comedy SNAFU OVA,Yahari Ore no Seishun Love Come wa Machigatteiru. OVA,4.023,7027,"Comedy, Seinen, School Club, School Life, Based on a Light Novel",Unknown,OVA,1,True,24,2013,2013,Unknown,Brain's Base,"The Service Club is recruited by a magazine to write an article promoting ""Love and Marriage"". Yukino calls in Hachiman's younger sister Komachi for assistance, and the three of them, along with Yui and their teacher Shuzuka get side-tracked and begin competing to see who can be the best wife.",https://www.anime-planet.com/anime/my-teen-romantic-comedy-snafu-ova,https://cdn.anime-planet.com/anime/primary/my-teen-romantic-comedy-snafu-ova-1.jpg,5614.jpg
5615,Kamisama Kiss OVA,Kamisama Hajimemashita OVA,4.324,6822,"Comedy, Fantasy, Romance, Shoujo, Animal Characteristics, Interspecies Relationship, Japanese Mythology, Master-Servant Relationship, Non-Human Protagonists, Based on a Manga",Unknown,OVA,1,True,29,2013,2013,Unknown,TMS Entertainment,"Despite being kissed by Tomoe, Nanami still feels insecure and inadequate. When Tomoe starts sneaking around with a mysterious box and doesn't want to tell her what's in it, she feels as though no one needs her anymore. In the second part of the OVA, Tomoe agrees to take Nanami to hot springs but only for a day. When there she does everything and beyond her power to demonstrate to Tomoe what a capable girl she is.",https://www.anime-planet.com/anime/kamisama-kiss-ova,https://cdn.anime-planet.com/anime/primary/kamisama-kiss-ova-1.jpg,5615.jpg
5619,My Son-Goku,Boku no Son Gokuu,2.828,27,"Adventure, Fantasy, Shounen, Animal Protagonists, Anthropomorphic, Non-Human Protagonists, Based on a Manga",Unknown,Movie,1,True,95,2003,2003,Unknown,Tezuka Productions,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/my-son-goku,https://cdn.anime-planet.com/anime/primary/my-son-goku-1.jpg,5619.jpg
562,Magical Chocolate,Mahou no Chocolate,1.922,582,"Comedy, Romance, Love Confession, Magic, School Life, Shorts, Valentine's Day, Original Work",Unknown,OVA,1,True,9,2001,2001,Unknown,Ishikawa Pro,"Valentine's Day is approaching, and young Mami-san is apprehensive. She wants to give chocolates to her crush, Ishida, but can't seem to build up the nerve to do so. Luckily for her, she might have a solution: magical chocolates, given by a witch who seems to vanish into thin air, supposedly will grant the holder the love they desire! But will it work for Ishida?",https://www.anime-planet.com/anime/magical-chocolate,https://cdn.anime-planet.com/anime/primary/magical-chocolate-1.jpg,562.jpg
5620,The Laws of the Sun,Taiyou no Hou: El Cantare e no Michi,1.95,50,"Sci Fi, Aliens, Happy Science, Reincarnation, Religion",Unknown,Movie,1,True,104,2000,2000,Unknown,Group TAC,"Many eons ago, an alien named El Cantare and several other God-like beings arrived in our solar system and populated the planet Venus, creating the human race. Global warming forced the humans to emigrate to Earth, where the aliens assisted them in building advanced civilizations. When a corrupt king named Satan falls to Hell and begins leading souls astray, El Cantare descends to Earth and is reincarnated many times to guide people to the path of light. Reincarnated alongside him are a group of people who repeatedly witness his wisdom and miracles as he introduces religion to the lost continents of Mu and Atlantis, saves people from an alien cult in the ancient Incan Empire, and finally brings enlightenment to ancient India as Shakyamuni Buddha.",https://www.anime-planet.com/anime/the-laws-of-the-sun,https://cdn.anime-planet.com/anime/primary/the-laws-of-the-sun-1.jpg,5620.jpg
5621,Circuit Angel: Ketsui no Starting Grid,Unknown,2.204,95,"Action, Sports, Motorcycles, Racing",Nudity,OVA,1,True,45,1987,1987,Unknown,Studio Unicorn,Mariko is tough yet kind girl who is really into motorcycles. She ends up in a race to settle things between the rich son of bike maker and herself.,https://www.anime-planet.com/anime/circuit-angel-ketsui-no-starting-grid,https://cdn.anime-planet.com/anime/primary/circuit-angel-ketsui-no-starting-grid-1.jpg,5621.jpg
5624,Adachigahara,Unknown,2.514,84,"Shounen, Based on a Manga",Unknown,Movie,1,True,25,1991,1991,Unknown,Tezuka Productions,"This is a story of an astronaut who is sent to a penal colony planet, and there meets an old woman who shows him the truth of life and love. Originally a short Manga in ""The Lion Books,"" it was made into an animated series. The chief character, Jess, fights to bring down the dictator of the federation of the Earth and other planets, but is arrested by the federal authorities and sent to a penal colony planet. The story focuses on him, using Japanese Noh drama ""Kurozuka"" as a motif.",https://www.anime-planet.com/anime/adachigahara,https://cdn.anime-planet.com/anime/primary/adachigahara-1.jpg,5624.jpg
